latitude,longitude,nkill,city,attacktype1_txt
26.654859,90.989237,6,Nayan Guri,Armed Assault
26.52,93.97,,Golaghat district,Hostage Taking (Kidnapping)
26.32347,91.001802,0,Barpeta,Armed Assault
11.398194,79.695359,0,Chidabaram,Bombing/Explosion
18.637733,81.345399,1,Tikanpal,Hostage Taking (Kidnapping)
19.116238,81.246483,1,Kaurgaon,Hostage Taking (Kidnapping)
24.64978,93.953334,0,Kiyam Siphai,Bombing/Explosion
19.309178,84.793692,0,Berhampur,Bombing/Explosion
24.533599,84.000216,0,Hussainabad,Assassination
34.399646,73.862489,0,Tangdhar,Bombing/Explosion
34.319167,74.373056,0,Watargam,Bombing/Explosion
25.67921,85.354835,0,Hussaina Raghav,Bombing/Explosion
34.288891,74.463715,0,Sopore,Armed Assault
34.288891,74.463715,0,Sopore,Unknown
31.352751,75.58428,0,Jalandhar,Bombing/Explosion
24.802175,85.243784,0,Wazirganj,Facility/Infrastructure Attack
34.205605,74.353867,0,Baramulla,Bombing/Explosion
34.182659,74.547279,0,Palhalan,Bombing/Explosion
14.854553,78.379195,0,Jammalamadugu,Unknown
18.0833,82.6667,0,Paderu,Facility/Infrastructure Attack
34.189123,74.533236,0,Taper,Bombing/Explosion
33.721287,74.831062,1,Shopian,Armed Assault
17.396624,78.491816,0,Hyderabad,Bombing/Explosion
22.587339,86.474391,0,Ghatshila,Facility/Infrastructure Attack
26.200604,92.937574,0,Unknown,Facility/Infrastructure Attack
33.729618,75.108563,1,Wanpoh,Assassination
20.322527,81.215531,0,Kurri,Bombing/Explosion
17.191148,77.166556,0,Malkhed,Bombing/Explosion
17.286647,76.866124,0,Moga Thanda,Bombing/Explosion
18.564658,82.963632,2,Pottangi,Hostage Taking (Kidnapping)
23.757292,84.353119,0,Hehranj,Bombing/Explosion
19.960998,80.147584,7,Mumuri,Bombing/Explosion
22.551729,88.352341,0,Kolkata,Bombing/Explosion
22.551729,88.352341,0,Kolkata,Bombing/Explosion
22.65909,88.863432,0,Bashirhat,Armed Assault
24.798346,93.94043,0,Imphal,Bombing/Explosion
24.798346,93.94043,0,Imphal,Bombing/Explosion
18.343586,81.882528,0,Malkangiri district,Bombing/Explosion
24.596055,93.36823,0,Taikhang,Armed Assault
19.10747,81.969164,0,Bastar district,Facility/Infrastructure Attack
26.364676,90.18345,0,Fakiragram,Bombing/Explosion
34.269413,74.499481,1,Tarzoo Sopore,Hostage Taking (Kidnapping)
24.645616,93.885866,0,Wangoi,Bombing/Explosion
33.371523,74.315172,0,Rajouri district,Bombing/Explosion
18.547195,82.476928,0,Machkund,Bombing/Explosion
32.600431,74.808347,0,Khour,Bombing/Explosion
25.318662,90.440804,0,Chokpot,Bombing/Explosion
23.429959,84.67997,0,Lohardaga district,Facility/Infrastructure Attack
24.98975,93.501351,2,Tamenglong district,Armed Assault
18.898482,81.352973,0,Dantewada district,Bombing/Explosion
24.002087,85.37773,0,Hazaribag district,Hostage Taking (Kidnapping)
23.021522,85.187771,1,Dadigutu,Armed Assault
19.414199,80.007962,1,Aheri,Armed Assault
14.714739,77.810281,0,Bandlapalli,Bombing/Explosion
22.356709,88.881991,0,Sandeshkhali,Armed Assault
22.363882,88.878679,0,Sandeshkhali,Armed Assault
32.601778,74.809414,0,Khour,Bombing/Explosion
22.338542,86.178146,1,Bikrampur,Assassination
25.396733,90.475623,1,Daji Badimagre,Unknown
18.797297,80.813178,1,Bijapur district,Armed Assault
19.280713,83.584336,0,Kambesu,Facility/Infrastructure Attack
19.042651,83.717257,0,Kusumaguda,Facility/Infrastructure Attack
24.798346,93.94043,2,Imphal,Bombing/Explosion
25.322531,90.420985,0,Chokpot,Armed Assault
20.184871,79.994796,1,Gadchiroli district,Assassination
19.723559,81.242411,1,Narayanpur district,Armed Assault
20.327651,80.454063,1,Belgaon,Armed Assault
25.273753,94.027276,0,Senapati district,Hostage Taking (Kidnapping)
18.846484,80.745099,1,Bijapur district,Armed Assault
25.563479,89.890889,0,Jekabari,Hostage Taking (Kidnapping)
18.79771,80.812864,0,Bijapur,Bombing/Explosion
23.07,85.28,3,Khunti district,Armed Assault
19.169589,83.416369,1,Sikarpie,Armed Assault
24.784277,93.915948,0,Sangaiprou Mamang Leikai,Bombing/Explosion
24.798346,93.94043,0,Imphal,Bombing/Explosion
25.341993,90.480937,1,Goera Rongat,Armed Assault
22.191213,85.368427,0,West Singhbhum district,Bombing/Explosion
34.431923,74.123996,0,Kupwara district,Armed Assault
19.210846,73.133624,1,Adavali,Armed Assault
26.183789,93.591514,2,Rimthiyam,Assassination
33.932682,74.64822,0,Pakherpora,Armed Assault
18.797157,80.816112,0,Sarpanch Para,Bombing/Explosion
25.51488,90.204708,0,Tura,Bombing/Explosion
24.798346,93.94043,0,Longol,Assassination
33.721287,74.831062,0,Shopian,Armed Assault
33.732216,75.157913,0,Anantnag,Bombing/Explosion
20.264044,81.501272,0,Paralkot,Facility/Infrastructure Attack
24.016958,85.753847,0,Vishnugarh,Armed Assault
24.798346,93.94043,0,Imphal,Bombing/Explosion
28.475428,77.508904,1,Greater Noida,Assassination
24.867407,92.356548,,Rankhalbasti,Hostage Taking (Kidnapping)
34.08374,74.789902,0,Srinagar,Bombing/Explosion
29.292602,77.945453,1,Meerapur,Assassination
34.207566,74.352882,0,Baramulla district,Armed Assault
21.111097,85.825586,0,Daitari,Bombing/Explosion
28.406963,77.849829,0,Bulandshar,Assassination
33.4124,74.207707,1,Tarkundi,Bombing/Explosion
33.4124,74.207707,0,Tarkundi,Bombing/Explosion
21.5,85.5,0,Keonjhar district,Bombing/Explosion
34.288891,74.463715,0,Sopore,Bombing/Explosion
18.564658,82.963632,2,Pottangi,Assassination
24.798346,93.94043,0,Imphal,Bombing/Explosion
23.92423,92.649028,,Faileng,Hostage Taking (Kidnapping)
26.533562,90.702558,,Chirang,Hostage Taking (Kidnapping)
22.123075,88.410154,4,South 24 Parganas district,Armed Assault
24.791393,93.661558,0,Thouda Bhabok Leikai,Bombing/Explosion
25.585414,90.035661,0,Rangatari,Hostage Taking (Kidnapping)
22.570861,85.460917,0,Sonua,Armed Assault
23.736574,83.825043,0,Hesatu,Facility/Infrastructure Attack
33.732216,75.157913,1,Anantnag,Armed Assault
34.288891,74.463715,0,Sopore,Bombing/Explosion
25.339225,93.132892,0,Kalachand,Hostage Taking (Kidnapping)
26.432413,90.27022,0,Dimalgaon,Bombing/Explosion
13.055773,80.248781,1,Chennai,Assassination
18.73,82.83,0,Sunabeda,Facility/Infrastructure Attack
33.764588,74.086833,0,Poonch district,Bombing/Explosion
18.809919,82.720464,1,Tankuapada,Hostage Taking (Kidnapping)
26.322036,94.513463,0,Mokokchung district,Bombing/Explosion
33.60502,74.14342,0,Mendhar,Bombing/Explosion
22.139217,85.066017,0,Bitkilsoya,Bombing/Explosion
25.783548,84.753144,4,Chhapra,Bombing/Explosion
26.65,84.916667,0,Motihari,Bombing/Explosion
25.012165,85.19329,0,Dariapur,Bombing/Explosion
25.807803,90.194085,0,Kantanagre,Hostage Taking (Kidnapping)
24.798346,93.94043,1,Imphal,Armed Assault
24.890382,85.742329,0,Budhauli,Armed Assault
20.184871,79.994796,2,Gadchiroli district,Armed Assault
23.75,84.5,0,Latehar district,Armed Assault
25.22408,90.376665,0,Gasuapara,Hostage Taking (Kidnapping)
25.945488,90.600981,0,Rongge,Hostage Taking (Kidnapping)
26.307797,87.778699,0,Kishanganj district,Bombing/Explosion
25.208212,90.230856,0,Dalu,Hostage Taking (Kidnapping)
11.831884,75.565515,0,Koothuparamba,Armed Assault
23.727107,92.717639,0,Aizawl,Bombing/Explosion
25.328751,90.561061,1,Goera Rongat,Armed Assault
26.686673,90.575337,0,Koila-Moila,Bombing/Explosion
33.780898,74.784727,0,Shopian,Armed Assault
25.924852,90.898224,0,Kharkutta,Hostage Taking (Kidnapping)
25.214671,83.941312,1,Lakhari,Armed Assault
26.605271,93.634392,0,Naharjan,Assassination
17.984938,81.581726,1,Karanjuguda,Hostage Taking (Kidnapping)
26.686599,90.575437,0,Koila-Moila,Bombing/Explosion
26.494385,90.701032,0,Bijni,Bombing/Explosion
18.391172,81.659233,0,Sukma district,Armed Assault
22.370811,85.4253,0,West Singhbhum district,Hostage Taking (Kidnapping)
17.688362,83.22268,0,Vishakhapatnam district,Hostage Taking (Kidnapping)
24.798346,93.94043,0,Imphal,Bombing/Explosion
24.597387,93.775257,0,Nachou,Bombing/Explosion
24.299358,93.258363,0,Churachandpur district,Armed Assault
24.721813,87.764246,1,Sidpahari,Armed Assault
34.404166,74.282486,1,Hundwara district,Armed Assault
24.676563,94.262656,0,Kasom Khullen,Bombing/Explosion
18.515879,73.85804,0,Pune,Bombing/Explosion
26.610586,90.942951,4,Labdanguri,Hostage Taking (Kidnapping)
24.817656,93.938215,0,Imphal West district,Bombing/Explosion
25.094431,94.361036,1,Ukhrul district,Armed Assault
19.600437,81.671272,1,Usri,Hostage Taking (Kidnapping)
33.724277,75.083946,0,Qaimoh,Armed Assault
18.933317,83.257256,0,Bandhugaon,Bombing/Explosion
33.726616,75.091232,1,Khudwani,Armed Assault
33.848061,74.869719,0,Tiken Batpora,Assassination
19.841929,84.667527,0,Bajragada,Bombing/Explosion
22.745079,85.522548,1,Banasai,Armed Assault
25.101289,93.373352,0,Tousem,Bombing/Explosion
25.412671,90.726275,1,Watregittim,Bombing/Explosion
24.749849,84.369967,0,Aurangabad district,Bombing/Explosion
26.366837,84.337067,0,Mirganj,Facility/Infrastructure Attack
32.899421,74.742461,1,Akhnoor,Armed Assault
26.183328,90.626339,1,Goalpara,Bombing/Explosion
25.562913,86.128547,0,Manjhaul,Bombing/Explosion
20.200051,83.916612,1,Badiliguda,Hostage Taking (Kidnapping)
17.836152,81.429313,0,Kalimela,Hostage Taking (Kidnapping)
25.649798,90.260372,3,Tebronggre,Bombing/Explosion
33.789497,75.103386,1,Bijbehara,Armed Assault
20.200202,83.917307,1,Badiliguda,Hostage Taking (Kidnapping)
23.43,84.68,2,Lohardaga district,Unknown
23.192002,84.522219,3,Gumla district,Unknown
17.866309,82.355742,0,Chintapalle,Bombing/Explosion
18.937891,83.234317,1,Dasini,Hostage Taking (Kidnapping)
34.288891,74.463715,1,Sopore,Armed Assault
32.60598,74.730781,0,Ranbir Singh Pura,Bombing/Explosion
25.413979,89.848831,0,West Garo Hills district,Hostage Taking (Kidnapping)
25.8,93.783333,0,Dimapur district,Hostage Taking (Kidnapping)
20.30052,85.822303,1,Bandugan,Hostage Taking (Kidnapping)
25.799767,93.783177,0,Dimapur,Hostage Taking (Kidnapping)
26.433372,89.902541,0,Srirampur,Bombing/Explosion
25.915721,90.64388,,Mendipathar,Hostage Taking (Kidnapping)
17.938513,81.133357,10,Ramaram,Armed Assault
24.89831,93.878077,0,Maharabi,Bombing/Explosion
17.857508,81.436294,1,Darabhaguda,Bombing/Explosion
26.350556,89.893333,0,Dingdinga,Hostage Taking (Kidnapping)
25.3478,93.017571,,Dima Hasao district,Hostage Taking (Kidnapping)
24.615313,84.228885,0,Kutumba,Bombing/Explosion
25.901638,90.776556,0,Dokasaram,Hostage Taking (Kidnapping)
25.79948,93.783528,0,Khehoyi,Hostage Taking (Kidnapping)
34.08374,74.789902,1,Srinagar,Armed Assault
26.002041,92.851866,,Hojai,Hostage Taking (Kidnapping)
23.273037,84.421206,2,Barang,Hostage Taking (Kidnapping)
34.08374,74.789902,0,Srinagar,Armed Assault
23.72677,92.717026,0,Aizawl,Bombing/Explosion
34.161541,74.553093,0,Pattan,Armed Assault
26.673885,92.85771,0,Sonitpur district,Unarmed Assault
26.673492,92.858413,0,Urahiloga,Unarmed Assault
33.981889,75.014382,0,Pulwama district,Armed Assault
24.34005,93.848734,0,Chinglangmei,Hostage Taking (Kidnapping)
23.800816,85.823801,1,Gomia,Armed Assault
23.420088,85.219868,0,Ratu,Hostage Taking (Kidnapping)
25.541221,90.031987,0,Chiringpara,Hostage Taking (Kidnapping)
26.673885,92.85771,0,Sonitpur district,Unarmed Assault
26.673885,92.85771,0,Sonitpur district,Unarmed Assault
19.639548,79.474944,0,Dhanora,Armed Assault
34.400377,73.864189,1,Tangdhar,Armed Assault
24.750091,84.369767,0,Aurangabad district,Armed Assault
24.860153,88.019166,1,Kaliachak,Bombing/Explosion
26.350383,92.679591,0,Nagaon district,Bombing/Explosion
18.79771,80.812864,2,Murtunda,Armed Assault
26.673885,92.85771,0,Sonitpur district,Unarmed Assault
22.879456,87.781523,0,Arambagh,Bombing/Explosion
34.010231,74.917259,0,Pampore,Armed Assault
24.5,93.77,0,Moirang,Assassination
23.846698,91.909924,,Dhalai district,Hostage Taking (Kidnapping)
33.925059,75.01728,1,Awantipora,Assassination
26.147483,93.931747,1,Uriamghat,Armed Assault
26.519958,93.969764,0,Golaghat district,Facility/Infrastructure Attack
26.519958,93.969764,0,Golaghat district,Facility/Infrastructure Attack
26.519958,93.969764,0,Golaghat district,Facility/Infrastructure Attack
26.519958,93.969764,0,Golaghat district,Facility/Infrastructure Attack
26.519958,93.969764,0,Golaghat district,Facility/Infrastructure Attack
24.342683,93.697754,0,Churachandpur district,Bombing/Explosion
25.329775,90.572156,,Jadogre,Hostage Taking (Kidnapping)
33.987789,74.924454,3,Galandar Pampore,Armed Assault
23.755579,84.354205,0,Latehar district,Bombing/Explosion
20.270123,81.489606,0,Kanker district,Armed Assault
18.343586,81.882528,0,Malkangiri,Bombing/Explosion
11.2329,78.879868,0,Perambalur,Armed Assault
33.131307,75.338108,,Unknown,Hijacking
18.391012,81.656929,0,Sukma,Bombing/Explosion
33.87962,74.94857,2,Koil,Armed Assault
18.933296,83.257264,1,Bandhagaon,Armed Assault
23.755579,84.354205,0,Latehar district,Unknown
24.553737,92.610254,,Bishnupur,Hostage Taking (Kidnapping)
24.560589,92.607715,,Bishnupur,Hostage Taking (Kidnapping)
26.346737,92.693853,0,Nij Dimou,Bombing/Explosion
33.874027,74.901505,0,Pulwama,Armed Assault
26.37385,91.643891,0,Kendukona,Bombing/Explosion
22.908351,85.936127,1,Hesakocha,Hostage Taking (Kidnapping)
18.582127,80.693025,0,Bijapur district,Armed Assault
24.798346,93.94043,0,Mantripukhri,Bombing/Explosion
18.635556,81.732222,0,Kukanar,Bombing/Explosion
24.798346,93.94043,0,Uripok,Bombing/Explosion
18.391134,81.659273,0,Sukma district,Armed Assault
26.200604,92.937574,1,Dwimaguri,Hostage Taking (Kidnapping)
23.2672,84.551048,1,Ghaghra,Hostage Taking (Kidnapping)
18.083659,82.383191,1,Killamkota,Hostage Taking (Kidnapping)
26.775377,90.303975,0,Ultapani,Armed Assault
18.391096,81.659313,1,Sukma district,Armed Assault
23.198102,86.049067,1,Baghmundi,Assassination
34.288891,74.463715,0,Sopore,Bombing/Explosion
18.889334,80.320046,0,Lingapur,Armed Assault
32.769095,74.800996,1,Keran,Armed Assault
18.549232,82.476606,0,Machkund,Assassination
23.067608,85.2819,2,Silda Bududih,Hostage Taking (Kidnapping)
24.182749,94.151376,2,Chandel district,Bombing/Explosion
25.866955,90.081609,1,Chibinang,Hostage Taking (Kidnapping)
24.473224,93.743475,0,Tronglaobi,Bombing/Explosion
17.836991,81.430939,1,Namkonda,Hostage Taking (Kidnapping)
25.548502,90.326607,3,Oragitok,Hostage Taking (Kidnapping)
18.797727,80.812811,1,Bijapur district,Bombing/Explosion
22.585272,87.049698,0,Lalgarh,Bombing/Explosion
33.731014,75.148566,0,Anantnag district,Armed Assault
26.538662,90.693912,0,Chirang district,Armed Assault
26.538662,90.693912,0,Chirang district,Bombing/Explosion
23.420195,85.325855,1,Sinpura,Unknown
25.32123,83.759197,1,Tarkura,Armed Assault
23.701814,84.337328,0,Kuku,Armed Assault
27.133033,81.964568,0,Gonda,Bombing/Explosion
25.64025,93.101985,0,Hatikhali,Hostage Taking (Kidnapping)
19.437492,81.654191,0,Karsing,Bombing/Explosion
23.668386,84.559235,0,Ambatikar,Armed Assault
18.304155,82.35831,1,Panasput,Hostage Taking (Kidnapping)
28.70226,77.107548,0,Delhi,Assassination
10.425281,79.31403,0,Pattukottai,Bombing/Explosion
25.565976,90.527728,0,East Garo Hills,Unarmed Assault
26.924762,84.626189,0,Devapur-Khoripakar Ghat,Bombing/Explosion
23.516671,91.637215,,Gomati district,Hostage Taking (Kidnapping)
23.755579,84.354205,0,Latehar district,Armed Assault
23.710133,84.466641,0,Hensala,Hostage Taking (Kidnapping)
24.68211,93.920947,1,Unknown,Armed Assault
24.934442,94.282709,0,Thawaitangkhul,Armed Assault
23.369968,85.325012,0,Ranchi,Bombing/Explosion
20.269877,81.489781,0,Kanker district,Bombing/Explosion
19.086906,84.285289,0,Ramgiri,Bombing/Explosion
26.144476,91.641939,0,Jalukbari,Bombing/Explosion
26.555211,92.203317,1,Dalgaon,Bombing/Explosion
22.283989,85.571537,0,West Singhbhum district,Bombing/Explosion
17.32125,82.040714,1,East Godavari district,Hostage Taking (Kidnapping)
23.239606,85.28324,0,Siladon,Facility/Infrastructure Attack
33.771712,74.094631,2,Poonch district,Bombing/Explosion
20.271381,80.308505,1,Dhanora,Bombing/Explosion
18.535134,80.886203,0,Timmapur,Bombing/Explosion
23.652368,85.56121,0,Ramgarh district,Facility/Infrastructure Attack
25.095998,94.359775,2,Ukhrul,Bombing/Explosion
24.798346,93.94043,1,Imphal,Hostage Taking (Kidnapping)
18.794349,80.881873,0,Santoshpur,Armed Assault
24.973625,86.724307,0,Goda,Bombing/Explosion
25.067626,86.695582,0,Barhaula,Facility/Infrastructure Attack
26.300278,91.4,0,Khandbari,Bombing/Explosion
24.973625,86.724307,0,Bhitia,Bombing/Explosion
24.881833,86.91805,0,Vitiya,Bombing/Explosion
24.881833,86.91805,0,Vitiya,Bombing/Explosion
34.08374,74.789902,1,Srinagar,Armed Assault
26.648861,92.545795,0,Ramnathpur,Hostage Taking (Kidnapping)
25.478986,94.134744,0,Tadubi,Assassination
22.864679,85.325553,0,Bandgaon,Armed Assault
24.908428,94.247329,0,Muire,Bombing/Explosion
34.08374,74.789902,1,Srinagar,Armed Assault
18.500447,83.048229,1,Sunki,Assassination
18.93523,83.255711,0,Bandhugam,Bombing/Explosion
23.328296,75.03471,0,Ratlam,Assassination
20.294886,85.827138,0,Bhubaneswar,Bombing/Explosion
18.940374,81.269901,0,Faraspal,Bombing/Explosion
18.488393,80.942751,0,Bijapur district,Armed Assault
18.2263,81.619948,1,Erbanpalli,Unknown
24.798346,93.94043,1,Imphal,Bombing/Explosion
23.606882,91.819644,,Gandachera,Hostage Taking (Kidnapping)
33.770158,74.093163,1,Poonch district,Bombing/Explosion
18.166765,81.954187,1,Malkangiri district,Armed Assault
23.863492,85.827328,0,Narki,Bombing/Explosion
11.874478,75.370366,0,Kannur,Bombing/Explosion
24.798346,93.94043,0,Imphal,Bombing/Explosion
24.955438,94.172493,0,Muirei,Bombing/Explosion
26.818575,92.681141,1,Rangapara,Bombing/Explosion
24.4157,87.302856,0,Karbindha,Facility/Infrastructure Attack
24.4157,87.302856,0,Karbindha,Facility/Infrastructure Attack
23.719517,92.29996,,Rajivnagar,Hostage Taking (Kidnapping)
33.63602,74.032355,0,Balnoi,Bombing/Explosion
27.002071,94.226231,,Majuli,Hostage Taking (Kidnapping)
17.380766,82.054487,1,Tippapuram,Hostage Taking (Kidnapping)
20.059902,80.447206,0,Pendri,Bombing/Explosion
19.561327,80.271159,0,Aldandi,Bombing/Explosion
34.29283,74.389366,0,Rafiabad,Bombing/Explosion
18.391062,81.65924,1,Sukma district,Hostage Taking (Kidnapping)
19.49813,80.158059,0,Yelchil,Bombing/Explosion
17.051377,82.222717,1,Veeravaram,Unknown
26.402512,90.270948,0,Kokrajhar district,Unknown
23.670093,86.149144,0,Bokaro district,Bombing/Explosion
23.574668,85.651084,0,Chittarpur,Bombing/Explosion
26.661823,91.363446,0,Baksa district,Unknown
19.890014,84.981394,,Sibida,Hostage Taking (Kidnapping)
19.60001,81.67,0,Kondagaon district,Bombing/Explosion
23.606882,91.819644,1,Gandachera,Armed Assault
33.724277,75.083946,1,Qaimoh,Armed Assault
25.846525,93.429875,1,Diphu,Armed Assault
26.800133,92.967172,0,Itakhola,Bombing/Explosion
24.357421,87.422726,0,Kathikund,Armed Assault
24.663717,93.906269,0,Keimei,Armed Assault
26.149794,91.763931,0,Guwahati,Bombing/Explosion
23.279872,88.209662,3,Makra,Armed Assault
25.915814,90.644159,0,Mendipathar,Hostage Taking (Kidnapping)
26.600768,85.843505,0,Madhwapur,Bombing/Explosion
18.114916,81.744415,1,Pantimetla,Hostage Taking (Kidnapping)
33.716894,74.835873,0,Shopian district,Bombing/Explosion
24.986384,93.503507,0,Tamenglong district,Facility/Infrastructure Attack
23.1477,84.702817,7,Rerwa,Armed Assault
24.798346,93.94043,1,Koirengei,Bombing/Explosion
28.315955,94.724049,0,Longding district,Armed Assault
34.288891,74.463715,0,Sopore,Bombing/Explosion
33.922147,75.015078,0,Awantipora,Armed Assault
34.409317,74.358014,0,Panipora,Assassination
18.750202,80.882291,0,Pamalwaya,Bombing/Explosion
25.548505,90.326602,0,Oragitok,Armed Assault
18.84563,81.383933,0,Dantewada district,Facility/Infrastructure Attack
19.41861,83.812917,1,Siriguda,Assassination
33.595389,75.162722,0,Qazigund,Armed Assault
24.67517,93.900081,0,Wangoi,Bombing/Explosion
22.551729,88.352341,0,Kolkata,Bombing/Explosion
27.395392,95.621735,0,Digboi,Bombing/Explosion
24.006951,93.557538,2,Behiang,Bombing/Explosion
24.190044,94.138355,0,Haollephai,Bombing/Explosion
33.596966,74.875139,0,Bogul,Assassination
24.812326,92.906361,1,Ratanpur,Armed Assault
23.19096,84.525476,0,Gumla district,Armed Assault
19.358012,83.721242,0,Pedapadu,Facility/Infrastructure Attack
32.745356,74.918458,1,Kalamabad,Bombing/Explosion
10.786999,79.137827,0,Thanjavur,Facility/Infrastructure Attack
23.005816,85.174133,0,Khunti,Bombing/Explosion
34.43188,74.125979,0,Amrui,Bombing/Explosion
33.851843,75.043033,1,Dogri Pora,Armed Assault
22.507376,86.556346,1,Dhalbhumgarh,Armed Assault
26.699627,92.499654,0,Dhekiajuli,Bombing/Explosion
23.788136,91.734445,2,Parsurampara,Armed Assault
24.729574,93.373934,0,Kambiron,Bombing/Explosion
18.800732,80.810861,0,Bijapur district,Bombing/Explosion
22.588555,85.641753,0,Pathgatha,Armed Assault
18.853226,82.565442,0,Jeypore,Bombing/Explosion
25.358245,90.660264,2,Siju,Bombing/Explosion
25.594271,90.249263,0,Rongram,Bombing/Explosion
20.753491,82.415683,0,Chulabhat,Facility/Infrastructure Attack
20.754694,82.437228,0,Dharambandha,Bombing/Explosion
27.491516,95.730806,1,Duarmara,Armed Assault
21.836994,87.428021,0,Mohunpur,Bombing/Explosion
25.214578,88.193888,0,Gajol,Bombing/Explosion
23.604962,85.316654,0,Gadtoli,Facility/Infrastructure Attack
27.492347,95.346826,0,Tinsukia,Bombing/Explosion
26.624141,93.791001,0,Kirwala,Bombing/Explosion
18.791084,81.287669,1,Dhurli,Assassination
33.662153,75.013643,0,Gandiwani,Bombing/Explosion
24.798346,93.94043,0,Imphal,Bombing/Explosion
19.104306,81.955213,0,Bastar district,Armed Assault
18.404645,81.588419,0,Chintagupha,Armed Assault
18.800732,80.810861,0,Bijapur district,Bombing/Explosion
24.238893,87.467827,0,Shikaripara,Armed Assault
25.594539,90.25027,,Rongara,Hostage Taking (Kidnapping)
23.750924,92.267248,2,Khantlang,Armed Assault
27.182106,95.110638,2,Rajgarh,Bombing/Explosion
24.480416,93.739064,0,Gelmol,Bombing/Explosion
26.149794,91.763931,0,Guwahati,Bombing/Explosion
18.245426,81.318408,0,Sukma district,Bombing/Explosion
24.630087,93.765587,0,Bishenpur district,Bombing/Explosion
34.247287,74.555116,0,Naid Khai,Bombing/Explosion
34.09521,74.636791,0,Nowpora,Bombing/Explosion
24.203992,84.871258,0,Chatra,Bombing/Explosion
23.683161,85.05354,0,Rai,Armed Assault
24.798346,93.94043,0,Langol Games,Armed Assault
32.519224,74.799533,11,Arnia,Armed Assault
24.798346,93.94043,0,Maharabi Lamkhai,Bombing/Explosion
27.197586,94.151157,1,Lakhimpur,Armed Assault
27.514186,95.877672,0,Bordumsa,Bombing/Explosion
18.800732,80.810861,1,Bijapur district,Armed Assault
25.32168,94.151624,0,Senapati district,Bombing/Explosion
33.751985,74.101461,0,Poonch district,Bombing/Explosion
34.08374,74.789902,0,Srinagar,Bombing/Explosion
24.658042,93.980085,1,Thoubal district,Bombing/Explosion
24.5,93.77,0,Moirang,Bombing/Explosion
33.721287,74.831062,1,Shopian,Assassination
18.84563,81.383933,1,Dantewada district,Armed Assault
25.792697,90.474076,1,Bollonggre Apal,Armed Assault
33.371651,74.315235,0,Rajouri district,Bombing/Explosion
33.71704,74.836048,0,Shopian district,Armed Assault
28.687023,77.317725,0,New Delhi,Facility/Infrastructure Attack
18.404645,81.588419,22,Chintagupha,Armed Assault
25.250079,86.999562,0,Bhagalpur district,Bombing/Explosion
25.250079,86.999562,0,Bhagalpur district,Bombing/Explosion
26.613814,90.951185,2,Labdanguri,Hostage Taking (Kidnapping)
21.877911,87.290428,0,Parganas district,Bombing/Explosion
33.926212,74.928217,1,Pahoo,Bombing/Explosion
25.567169,90.525782,0,East Garo Hills district,Assassination
22.710829,85.214048,0,Roro,Hostage Taking (Kidnapping)
34.08374,74.789902,0,Srinagar,Bombing/Explosion
25.330097,90.563609,0,Rongrakgre,Bombing/Explosion
33.931011,75.114212,3,Tral,Bombing/Explosion
34.100845,74.107846,17,Mohara,Armed Assault
33.721287,74.831062,0,Shopian,Bombing/Explosion
34.138571,74.799555,2,Srinagar,Armed Assault
17.408542,82.715443,0,Nakkapalli,Bombing/Explosion
25.213044,90.762847,0,Dambuk Aga,Hostage Taking (Kidnapping)
24.795432,84.999365,1,Gaya district,Hostage Taking (Kidnapping)
29.854279,77.888031,1,Roorkee,Bombing/Explosion
25.846525,93.429875,,Diphu,Hostage Taking (Kidnapping)
33.931011,75.114212,0,Tral,Bombing/Explosion
34.08374,74.789902,0,Srinagar,Armed Assault
23.598803,85.826789,0,Chargi,Bombing/Explosion
18.7554,81.028554,2,Gangalur,Armed Assault
25.132314,94.077733,0,Phaikon,Bombing/Explosion
34.047272,74.385853,0,Gulmarg,Armed Assault
24.412127,85.981335,0,Rajdhanwar,Armed Assault
21.278657,81.866144,1,Unknown,Hostage Taking (Kidnapping)
33.732216,75.157913,0,Anantnag,Bombing/Explosion
33.717113,74.83596,0,Shopian district,Bombing/Explosion
20.951667,85.098523,,Unknown,Hostage Taking (Kidnapping)
24.798346,93.94043,0,Imphal,Bombing/Explosion
34.288891,74.463715,1,Sopore,Assassination
26.705383,88.431226,0,Siliguri district,Unarmed Assault
18.532139,80.944672,1,Sarkeguda,Bombing/Explosion
23.430563,84.679387,0,Lohardaga district,Armed Assault
24.053684,86.163095,0,Pirtand,Armed Assault
34.08374,74.789902,0,Srinagar,Facility/Infrastructure Attack
24.798346,93.94043,2,Imphal,Bombing/Explosion
23.74489,84.496982,0,Latehar district,Armed Assault
24.696348,93.933658,0,Lilong,Bombing/Explosion
24.519514,87.571586,,Amrapara,Armed Assault
34.364525,74.389854,1,Bomia,Assassination
24.251211,94.301359,0,Moreh,Bombing/Explosion
26.479752,90.55992,0,Bongaigaon district,Bombing/Explosion
24.798346,93.94043,3,Imphal,Bombing/Explosion
23.977274,93.530822,1,Suangphuh,Armed Assault
24.032927,93.569967,0,Hiangtam,Bombing/Explosion
26.568191,90.218604,0,Patgaon,Bombing/Explosion
26.437063,89.976679,0,Gossaigaon,Bombing/Explosion
26.406104,90.274128,0,Sonarpur,Bombing/Explosion
26.02991,84.79613,1,Ishuapur,Armed Assault
